,date,smp_max,smp_min,smp_mean,temp,max_temp,min_temp,ws,prec,humid,angry,body_temp,tour,supply,pc1,pc2,period,kpi,population
731,2020-02-02,146.89,74.43,105.99,7.6,12.0,2.2,3.3,0.0,0.659,47.9,6.1,23685,81.55,18.136711719828224,0.04558965268123918,winter,106.66724137931034,670863.0
732,2020-02-03,206.45,83.81,116.21,7.4,12.7,3.0,3.7,0.0,0.645,47.7,5.6,21075,86.64,18.629890828287554,0.3258030687727624,winter,106.64448275862068,670851.0
733,2020-02-04,197.81,84.18,121.4,5.8,11.8,1.7,2.9,0.0,0.628,45.4,4.2,18918,85.41,21.751340258412633,0.1834643481171558,winter,106.62172413793104,670838.0
734,2020-02-05,203.97,82.65,114.89,4.3,8.7,0.1,4.8,0.0,0.655,43.2,1.5,17120,90.87,25.41984571466825,1.0541614976221763,winter,106.59896551724138,670825.0
735,2020-02-06,199.18,84.12,120.97,3.2,8.5,-0.6,3.3,0.0,0.612,42.0,0.9,18464,90.06,27.103938018228085,0.9315660257365596,winter,106.57620689655172,670813.0
736,2020-02-07,201.69,84.28,123.62,6.6,11.1,2.9,2.9,0.0,0.6,46.9,5.1,20573,84.37,19.83456315209888,0.3307123026165433,winter,106.55344827586207,670800.0
737,2020-02-08,152.36,77.42,93.72,6.8,10.6,3.4,5.6,0.0,0.614,47.2,4.3,21615,84.11,19.93455184092464,1.081899636284705,winter,106.53068965517241,670787.0
738,2020-02-09,146.77,74.88,93.66,6.2,9.3,3.2,5.0,0.0,0.595,46.4,3.7,19935,82.41,21.098203563095282,1.1244754062985207,winter,106.50793103448275,670774.0
739,2020-02-10,173.09,82.82,113.48,10.0,15.6,1.6,4.1,0.0,0.643,51.4,8.6,19980,83.3,13.213490596264956,-0.006362992821125884,winter,106.48517241379311,670762.0
740,2020-02-11,199.75,84.91,121.86,10.6,14.7,3.7,2.4,0.0,0.6779999999999999,52.1,9.9,19925,75.87,11.763888720819631,-0.633961740385697,winter,106.46241379310345,670749.0
741,2020-02-12,197.67,84.45,109.97,13.2,16.6,9.5,4.6,1.2,0.902,55.9,12.2,19475,77.11,6.633438642071722,-0.3811048244288283,winter,106.4396551724138,670736.0
742,2020-02-13,198.27,85.02,111.64,11.9,15.4,8.9,2.4,0.0,0.802,53.9,11.4,25202,74.24,9.091923820510388,-0.8321692261694852,winter,106.41689655172414,670724.0
743,2020-02-14,201.01,84.3,103.99,13.2,16.6,9.8,1.7,0.0,0.82,55.9,13.0,26843,73.26,6.223815116724509,-0.9762751873740569,winter,106.39413793103448,670711.0
744,2020-02-15,153.83,84.16,97.63,15.6,20.6,10.6,2.8,0.0,0.821,59.8,15.3,28543,67.03,1.1131181488815753,-0.6224396022453832,winter,106.37137931034482,670698.0
745,2020-02-16,132.46,74.43,85.7,6.3,15.6,2.6,8.3,0.2,0.775,45.4,2.6,26889,83.08,22.340028453334323,1.2819806760123134,winter,106.34862068965518,670686.0
746,2020-02-17,86.45,80.43,85.15,2.0,4.0,-0.3,8.9,0.2,0.769,38.4,-2.6,25744,91.7,32.058317726024924,1.4428541597580464,winter,106.32586206896552,670673.0
747,2020-02-18,194.37,80.37,115.3,4.5,9.2,0.0,6.1,0.0,0.62,43.8,1.2,27588,89.34,25.046408405939665,1.62611408437061,winter,106.30310344827586,670660.0
748,2020-02-19,200.18,83.33,127.68,6.6,10.8,2.4,2.8,0.0,0.647,46.4,5.0,27870,84.65,20.248118249787865,0.08386404811628274,winter,106.2803448275862,670648.0
749,2020-02-20,192.29,80.65,116.47,9.4,14.1,4.3,2.6,0.0,0.657,50.4,8.4,30131,83.48,14.317271418570211,-0.38987022422729156,winter,106.25758620689655,670635.0
750,2020-02-21,198.25,79.8,137.03,11.9,16.2,3.9,3.0,0.1,0.698,54.2,11.2,29137,76.18,8.976918407634836,-0.490629905512123,winter,106.23482758620689,670622.0
751,2020-02-22,162.12,75.94,93.11,11.0,14.3,6.2,5.7,0.0,0.633,53.0,9.2,24494,78.85,11.285628338243203,0.3915929985582861,winter,106.21206896551725,670610.0
752,2020-02-23,200.38,74.51,120.64,7.5,11.9,3.9,3.0,0.0,0.61,48.1,6.2,21121,79.97,17.986679687506133,0.11805605685951746,winter,106.18931034482759,670597.0
753,2020-02-24,155.39,83.7,88.62,11.4,16.3,3.9,3.1,0.0,0.6779999999999999,53.6,10.6,16903,74.34,9.949517495842684,-0.33792119515000246,winter,106.16655172413793,670584.0
754,2020-02-25,155.02,83.73,88.74,15.9,21.1,10.9,4.9,0.2,0.8959999999999999,60.4,15.3,15165,71.42,0.5399602469932304,-0.29204078120046273,winter,106.14379310344827,670571.0
755,2020-02-26,154.11,84.27,99.48,12.0,15.7,8.2,3.4,0.0,0.865,53.9,11.0,14329,77.24,9.250623812029449,-0.5529489242959317,winter,106.12103448275862,670559.0
756,2020-02-27,157.68,80.86,103.72,9.8,14.1,5.2,3.5,0.0,0.705,50.9,8.4,13701,77.31,13.770472176931442,-0.1420851927551168,winter,106.09827586206896,670546.0
757,2020-02-28,201.64,85.15,124.59,10.0,11.5,8.1,3.0,0.2,0.7659999999999999,51.0,8.9,14172,81.35,13.349763499876216,-0.48654751882031927,winter,106.07551724137932,670533.0
758,2020-02-29,158.72,83.67,114.51,11.6,12.8,10.8,2.1,0.6,0.9470000000000001,53.1,11.0,15175,73.92,10.014834347880567,-0.993480685689156,winter,106.05275862068966,670521.0
759,2020-03-01,145.93,85.5,95.31,11.9,14.1,8.1,2.9,0.0,0.875,53.8,11.2,13739,73.4,9.266800133251309,-0.7476255454068614,winter,106.03,670508.0
760,2020-03-02,143.09,74.85,94.48,8.4,12.6,5.3,4.4,0.0,0.6609999999999999,49.2,6.5,15898,82.43,16.620890179664716,0.43632126407402955,winter,106.00806451612904,670511.0
761,2020-03-03,156.19,86.01,106.85,10.5,14.3,5.1,2.7,0.0,0.71,52.0,9.6,15668,75.89,12.0360797453835,-0.45665688465586146,winter,105.98612903225806,670514.0
762,2020-03-04,88.22,83.84,87.07,8.7,14.2,4.5,5.8,0.0,0.644,49.8,6.4,14598,83.86,16.09893521844478,0.8411163804870986,winter,105.9641935483871,670516.0
763,2020-03-05,157.4,82.47,102.69,6.1,10.9,3.1,4.6,0.0,0.546,46.6,3.7,15949,84.14,20.999374471441588,1.2713381058449515,winter,105.94225806451612,670519.0
764,2020-03-06,221.17,87.15,113.25,7.9,12.6,2.6,2.4,0.0,0.684,48.2,6.8,17079,80.92,17.422544527473416,-0.33753232377196163,winter,105.92032258064516,670522.0
765,2020-03-07,137.51,85.88,104.61,10.4,12.5,8.0,2.4,0.4,0.8740000000000001,51.2,9.6,16208,75.73,12.661954967770983,-0.9522832848462656,winter,105.89838709677419,670525.0
766,2020-03-08,145.87,78.59,90.18,11.5,15.6,6.3,2.6,0.0,0.767,53.1,10.9,13672,72.06,10.112149059703519,-0.9007195107219421,winter,105.87645161290322,670528.0
767,2020-03-09,157.81,85.42,93.23,12.8,14.8,9.0,3.5,1.1,0.843,55.3,11.9,15371,75.73,7.406317137119817,-0.4699498797702292,winter,105.85451612903226,670530.0
768,2020-03-10,88.57,81.78,87.07,10.3,15.0,7.1,7.2,0.4,0.823,51.4,8.0,15790,83.12,13.382372926811723,0.3849201405906154,winter,105.83258064516129,670533.0
769,2020-03-11,164.95,81.68,102.5,8.3,13.4,4.6,5.7,0.0,0.498,49.9,6.0,17315,83.45,16.415723634332455,1.276409990329641,winter,105.81064516129032,670536.0
770,2020-03-12,216.96,86.16,114.02,9.1,14.3,2.3,2.6,0.0,0.611,50.4,8.1,17718,78.87,14.609215554039057,-0.1115866993256466,winter,105.78870967741935,670539.0
771,2020-03-13,159.09,87.07,97.6,11.3,14.7,7.9,3.1,0.0,0.6409999999999999,53.5,10.4,17659,75.16,10.170505579738153,-0.2350126347883219,winter,105.76677419354839,670542.0
772,2020-03-14,139.45,81.36,93.38,8.1,12.5,3.9,5.7,0.0,0.502,49.6,5.7,16923,81.39,16.8789672928591,1.343581905711175,winter,105.74483870967742,670544.0
773,2020-03-15,162.69,78.86,90.06,10.7,15.3,4.9,6.8,0.0,0.532,52.8,8.8,15934,75.76,11.773716277188685,0.6157749988807135,winter,105.72290322580645,670547.0
774,2020-03-16,218.77,77.58,129.39,7.0,10.6,3.1,4.0,0.0,0.54,47.9,5.0,16592,81.51,18.976614694107923,0.9741381793252928,winter,105.70096774193549,670550.0
775,2020-03-17,225.54,81.08,122.75,11.2,19.5,2.9,3.8,0.0,0.662,52.9,10.2,16948,77.26,10.753845820654211,-0.4533486242950554,winter,105.67903225806451,670553.0
776,2020-03-18,221.85,85.22,127.3,13.0,17.6,5.8,2.9,0.0,0.812,55.6,12.5,16183,72.57,6.78946465658796,-0.760310681256217,winter,105.65709677419355,670556.0
777,2020-03-19,141.9,82.46,98.71,13.0,21.1,9.0,5.5,0.0,0.627,55.9,11.7,16447,79.57,6.981676887722824,0.027606411610060562,winter,105.63516129032257,670559.0
778,2020-03-20,166.63,85.36,115.6,11.1,15.8,1.5,3.5,0.0,0.439,53.6,10.0,17605,76.89,10.395070453316736,0.16355121585610014,winter,105.61322580645161,670561.0
779,2020-03-21,162.69,79.72,113.12,15.5,22.2,6.5,3.7,0.0,0.664,59.6,15.0,17574,69.13,1.457779604849559,-0.5093836564892261,winter,105.59129032258065,670564.0
780,2020-03-22,153.21,75.74,121.06,15.6,19.7,10.9,3.1,0.0,0.82,59.9,15.0,16644,68.16,1.194256539482663,-0.33500180616723785,winter,105.56935483870967,670567.0
781,2020-03-23,190.9,85.59,127.58,13.2,18.6,8.5,3.7,0.0,0.53,56.2,12.2,16910,74.08,6.416027347859368,-0.18835809450777483,winter,105.54741935483871,670570.0
782,2020-03-24,183.8,84.62,130.02,12.6,16.6,8.5,3.1,0.0,0.629,55.3,11.9,14921,74.77,7.498540679428913,-0.4332201205721077,winter,105.52548387096773,670573.0
783,2020-03-25,163.84,79.89,115.76,14.9,20.5,7.5,3.0,0.0,0.684,58.5,14.6,13056,67.58,2.736436739895737,-0.8083472071327688,winter,105.50354838709677,670575.0
784,2020-03-26,137.99,78.69,112.05,16.7,22.5,14.4,3.4,1.7,0.92,61.9,16.4,13043,70.87,-1.4792227406573195,-0.2935854174373805,winter,105.48161290322581,670578.0
785,2020-03-27,141.76,80.01,95.49,13.4,19.5,7.8,4.8,0.1,0.888,56.5,12.1,14677,71.5,6.157595452006326,0.04205517158330543,winter,105.45967741935483,670581.0
786,2020-03-28,228.52,81.65,126.56,9.0,12.8,6.1,3.8,0.2,0.718,49.9,7.5,15108,77.13,15.324897126224599,0.031911402613917686,winter,105.43774193548387,670584.0
787,2020-03-29,217.44,84.66,133.76,11.1,15.4,6.7,2.8,0.0,0.706,52.7,10.2,13480,71.54,10.944898454616988,-0.563481564643358,winter,105.4158064516129,670587.0
788,2020-03-30,218.2,87.57,149.84,13.2,16.1,10.2,2.9,0.0,0.6829999999999999,56.1,12.7,11721,72.57,6.232483075921477,-0.6245884813222269,winter,105.39387096774193,670589.0
789,2020-03-31,221.11,87.25,129.67,13.7,18.0,9.7,3.0,0.0,0.695,56.7,13.2,11981,71.36,5.311086928382031,-0.7029008963161948,winter,105.37193548387096,670592.0
790,2020-04-01,188.96,77.39,103.77,12.0,19.1,7.8,5.3,0.1,0.664,54.3,10.5,14703,75.4,9.216756789754989,0.07602819243956879,cs,105.35,670595.0
791,2020-04-02,223.66,67.61,124.76,11.9,17.0,8.5,3.1,0.0,0.581,54.4,11.1,15484,75.42,8.883180485495007,-0.28773579019660606,cs,105.34433333333332,670602.0
792,2020-04-03,220.37,76.84,117.84,12.8,17.9,9.8,3.1,0.0,0.536,55.7,12.2,15251,75.03,6.962826589498142,-0.43614312597995153,cs,105.33866666666667,670609.0
793,2020-04-04,130.19,57.22,98.3,12.4,20.7,6.9,4.5,0.0,0.5539999999999999,54.8,11.2,14522,74.64,8.311536963437405,-0.19696084366532987,cs,105.333,670615.0
794,2020-04-05,127.09,51.82,83.48,9.8,15.7,6.3,4.6,0.0,0.521,51.8,8.0,11604,76.56,13.32305005696799,0.7337401784806504,cs,105.32733333333333,670622.0
795,2020-04-06,218.1,68.21,124.51,10.7,16.9,6.0,3.3,0.0,0.565,52.7,9.6,12866,73.34,11.436563183245584,-0.04364427403819495,cs,105.32166666666666,670629.0
796,2020-04-07,220.61,66.61,125.01,13.3,19.5,9.0,3.4,0.0,0.496,56.2,12.6,12393,75.51,6.165103814031214,-0.50430815557945,cs,105.316,670636.0
797,2020-04-08,217.11,67.61,125.72,13.1,18.1,8.8,3.5,0.0,0.535,56.1,12.3,12662,73.14,6.483406609749632,-0.30863842025055455,cs,105.31033333333333,670642.0
798,2020-04-09,220.82,67.61,131.84,12.3,17.2,8.3,3.2,0.0,0.488,55.2,11.5,13368,74.24,7.914158186970272,-0.14478921027599195,cs,105.30466666666666,670649.0
799,2020-04-10,222.82,67.61,132.1,12.9,17.3,8.8,2.9,0.0,0.619,55.8,12.2,15727,72.45,6.844244386939481,-0.39025909560533134,cs,105.29899999999999,670656.0
800,2020-04-11,220.31,82.93,146.26,12.4,16.3,9.1,3.0,0.6,0.84,54.5,11.6,15731,74.41,8.324136494976146,-0.6872927550589918,cs,105.29333333333334,670663.0
801,2020-04-12,221.07,50.87,108.81,9.7,13.5,7.6,4.1,0.6,0.847,50.1,8.1,14059,76.31,14.549956221324129,-0.4145227068410617,cs,105.28766666666667,670669.0
802,2020-04-13,217.72,73.93,106.6,11.1,14.5,7.1,5.0,0.0,0.585,53.2,9.6,13919,78.57,10.88976394160681,0.20414075743397994,cs,105.282,670676.0
803,2020-04-14,211.64,77.1,131.06,12.9,19.0,8.1,2.7,0.0,0.484,55.9,12.3,14644,71.75,6.72057101486696,-0.40040648099980125,cs,105.27633333333333,670683.0
804,2020-04-15,233.13,82.68,146.15,13.3,17.1,8.4,1.8,0.0,0.5489999999999999,56.5,13.2,16745,72.96,5.6404748758084535,-0.7579391978673217,cs,105.27066666666667,670690.0
805,2020-04-16,214.46,76.93,106.1,14.8,20.5,8.2,3.0,0.0,0.6579999999999999,58.3,14.5,14128,68.72,2.978692314526922,-0.8440838521129242,cs,105.265,670696.0
806,2020-04-17,218.75,76.57,101.41,15.6,18.7,11.8,4.3,0.9,0.85,59.8,15.0,16388,71.96,1.266726970886781,-0.39925071614092233,cs,105.25933333333333,670703.0
807,2020-04-18,226.22,68.69,125.79,13.1,17.1,9.8,3.7,0.0,0.74,55.9,12.3,15925,70.04,6.628347472557866,-0.437136240197923,cs,105.25366666666667,670710.0
808,2020-04-19,231.83,85.77,137.23,13.2,15.6,8.9,4.7,0.7,0.893,55.9,12.2,13627,69.58,6.633438642071722,-0.3811048244288283,cs,105.248,670717.0
809,2020-04-20,221.07,74.0,124.68,14.0,18.5,11.1,4.6,0.0,0.809,57.1,13.0,16444,69.3,4.985275770638726,-0.3522073044823375,cs,105.24233333333333,670724.0
810,2020-04-21,132.07,79.59,95.35,12.8,18.1,9.2,5.0,0.0,0.446,55.9,11.6,15587,73.88,7.1251033707003195,0.13873246617633408,cs,105.23666666666666,670730.0
811,2020-04-22,216.96,84.25,140.42,10.6,14.5,6.4,6.1,0.0,0.515,52.7,8.7,16974,75.97,11.943501420415748,0.6442872638742476,cs,105.23100000000001,670737.0
812,2020-04-23,220.11,73.91,152.09,10.5,15.6,7.1,5.9,0.0,0.513,52.7,8.6,18389,77.19,12.040816132238696,0.7370484388414595,cs,105.22533333333334,670744.0
813,2020-04-24,221.2,70.33,171.41,12.3,17.5,4.6,4.1,0.0,0.532,54.9,11.4,22240,74.99,8.18277242185103,-0.26313964482889185,cs,105.21966666666667,670751.0
814,2020-04-25,226.24,52.19,142.22,15.6,22.6,9.1,5.4,0.0,0.643,59.4,14.9,21937,68.53,1.6078116371716507,-0.5818500606675023,cs,105.214,670757.0
815,2020-04-26,226.57,119.26,184.07,14.0,19.3,10.1,3.3,0.0,0.607,57.1,13.4,22648,68.14,4.780464007965119,-0.649792485954951,cs,105.20833333333334,670764.0
816,2020-04-27,226.19,120.42,183.84,14.4,18.9,9.8,3.5,0.0,0.493,57.7,13.8,23711,69.56,3.9563825722486192,-0.6353437259817049,cs,105.20266666666667,670771.0
817,2020-04-28,226.79,117.22,187.98,14.4,19.9,9.1,3.0,0.0,0.47600000000000003,57.6,13.9,26120,72.75,3.9776500629843365,-0.7739889313235427,cs,105.197,670778.0
818,2020-04-29,218.34,57.02,143.61,14.9,19.6,6.1,2.5,0.0,0.475,58.5,14.7,36587,71.97,2.6852337992273356,-0.8827435025009218,cs,105.19133333333333,670784.0
819,2020-04-30,138.61,56.64,83.45,17.8,24.2,9.9,3.8,0.0,0.722,63.2,17.6,46940,65.19,-3.543003119631683,-0.5531188077870021,cs,105.18566666666668,670791.0
820,2020-05-01,121.4,56.99,90.9,19.8,24.4,17.2,4.1,0.0,0.807,66.4,19.7,32586,64.73,-7.859554101690806,-0.4267734833415593,cs,105.18,670798.0
821,2020-05-02,114.45,53.38,87.19,19.0,22.3,16.7,2.8,0.6,0.897,65.6,18.9,22689,63.77,-6.501272955874272,-0.1986753633933214,cs,105.18,670798.0
822,2020-05-03,214.3,55.4,122.29,18.2,23.0,15.0,2.8,0.3,0.9470000000000001,64.5,18.1,20954,62.23,-4.925580515845399,-0.1633239733661272,cs,105.18,670798.0
823,2020-05-04,194.2,75.24,105.27,17.9,23.1,13.8,2.7,0.0,0.902,63.8,17.8,17334,64.4,-4.126343360547732,-0.33478281828027073,cs,105.18,670798.0
824,2020-05-05,209.14,56.62,124.66,17.7,23.6,13.5,2.7,0.0,0.9,63.4,17.5,19048,62.65,-3.590629270616965,-0.3318598128724223,cs,105.18,670798.0
825,2020-05-06,212.39,58.69,149.9,19.1,25.0,15.4,3.4,0.0,0.7809999999999999,65.0,19.0,20538,65.15,-6.1637650792725225,-0.6769299982026351,cs,105.18,670798.0
826,2020-05-07,208.15,61.39,123.61,18.4,24.8,13.7,4.2,0.0,0.597,63.2,18.3,20092,66.33,-4.178094331237774,-1.1840821529584389,cs,105.18,670798.0
827,2020-05-08,195.25,60.53,102.19,19.4,25.6,13.6,4.1,0.0,0.7859999999999999,65.7,19.3,19023,61.98,-6.963002234570189,-0.5054711532884902,cs,105.18,670798.0
828,2020-05-09,111.72,56.95,86.75,18.9,26.6,14.1,4.6,2.7,0.8959999999999999,65.2,18.6,20869,61.38,-6.011670637098059,-0.21411723758453105,cs,105.18,670798.0
829,2020-05-10,114.58,55.8,92.97,15.8,19.2,13.8,3.9,0.0,0.882,60.3,15.3,27053,62.63,0.6585424495518956,-0.3379248115750868,cs,105.18,670798.0
830,2020-05-11,211.42,80.65,131.47,16.9,22.4,12.7,2.6,0.0,0.861,61.8,16.7,25530,65.17,-1.6525846735674998,-0.6177529727136469,cs,105.18,670798.0
831,2020-05-12,195.37,66.03,103.17,17.8,24.8,13.9,4.3,0.0,0.701,62.6,17.5,24304,64.74,-3.056977590538577,-0.8642159722609493,cs,105.18,670798.0
832,2020-05-13,227.81,61.88,111.68,16.9,22.1,12.2,2.7,0.0,0.5379999999999999,61.2,16.7,21459,66.7,-1.2177620851428004,-1.0032464325557449,cs,105.18,670798.0
833,2020-05-14,193.28,66.78,100.46,18.7,24.2,10.4,2.7,0.0,0.563,63.7,18.6,23327,62.7,-4.832390623727206,-1.1411211279916638,cs,105.18,670798.0
834,2020-05-15,198.23,61.81,102.38,19.9,26.4,17.8,3.5,1.5,0.915,67.3,19.8,22135,64.91,-8.609102696150805,0.05870553145437437,cs,105.18,670798.0
835,2020-05-16,220.91,88.5,121.19,17.6,21.3,13.4,2.0,0.2,0.966,63.5,17.4,23009,61.75,-3.5657849901981358,-0.1748497279315228,cs,105.18,670798.0
836,2020-05-17,207.75,65.78,116.82,17.1,21.0,13.2,2.2,0.0,0.9159999999999999,62.4,17.0,24394,61.55,-2.3332396263065043,-0.4921781581741271,cs,105.18,670798.0
837,2020-05-18,113.31,66.86,98.98,19.2,28.4,14.4,3.1,0.4,0.9209999999999999,66.2,19.1,24001,63.91,-7.13072496794488,0.001295746514354491,cs,105.18,670798.0
